"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","72760","","","","0"
"1997-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","72863","","","","0"
"1998-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","73166","","","","0"
"1998-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","73924","","","","0"
"1998-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","74223","","","","0"
"1998-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","74494","","","","0"
"1999-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","74706","","","","0"
"1999-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","75420","","","","0"
"1999-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","75778","","","","0"
"1999-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","76883","","","","0"
"2000-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","77572","","","","0"
"2000-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","78097","","","","0"
"2000-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","78177","","","","0"
"2000-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","78583","","","","0"
"2001-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","79189","","","","0"
"2001-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","79168","","","","0"
"2001-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","79019","","","","0"
"2001-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","79197","","","","0"
"2002-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","79259","","","","0"
"2002-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","79965","","","","0"
"2002-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","80806","","","","0"
"2002-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","81462","","","","0"
"2003-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","81756","","","","0"
"2003-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","81983","","","","0"
"2003-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","82029","","","","0"
"2003-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","82487","","","","0"
"2004-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","83179","","","","0"
"2004-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","83770","","","","0"
"2004-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","83652","","","","0"
"2004-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","84153","","","","0"
"2005-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","84696","","","","0"
"2005-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","84356","","","","0"
"2005-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","84289","","","","0"
"2005-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","84330","","","","0"
"2006-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","85162","","","","0"
"2006-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","85950","","","","0"
"2006-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","86338","","","","0"
"2006-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","86405","","","","0"
"2007-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","86291","","","","0"
"2007-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","86965","","","","0"
"2007-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","87658","","","","0"
"2007-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","88843","","","","0"
"2008-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","89150","","","","0"
"2008-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","89258","","","","0"
"2008-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","89118","","","","0"
"2008-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","88737","","","","0"
"2009-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","89404","","","","0"
"2009-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","89661","","","","0"
"2009-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","90129","","","","0"
"2009-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","90317","","","","0"
"2010-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","90612","","","","0"
"2010-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91103","","","","0"
"2010-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91249","","","","0"
"2010-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91295","","","","0"
"2011-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91157","","","","0"
"2011-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","90668","","","","0"
"2011-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","90839","","","","0"
"2011-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91029","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","90924","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91236","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","91580","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","92072","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","92470","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","93014","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Food and non-alcoholic beverages [C11]","Dollars","81","millions","6","v61988958","1.1.1.1","93298","","","","0"
